date,ivix_50,ivix_1000,csi1000_close,spread_1000_50,ratio_1000_50,z_20_spread,z_60_spread,z_60_ivix_1000,d1_ivix_1000,d3_ivix_1000,ivix_1000_ma20,spread_ma20,csi1000_ma5,csi1000_ma10,csi1000_ma20
2023-06-29,15.83855761,15.58,6520.04,-0.25855761000000044,0.9836754320458604,1.0006724640306026,-0.11777073978348959,-0.40868122758843195,-0.00574345883854499,-0.06873879258816495,14.872,-1.5414278805,6494.4400000000005,6572.049000000001,6555.883499999999
2023-06-30,15.46,15.07,6602.04,-0.39000000000000057,0.9747736093143596,0.8388422113884537,-0.21015946756308654,-0.7662146768054348,-0.03273427471116819,-0.037675606641123904,14.806000000000001,-1.4869278805000001,6505.166,6574.441000000001,6557.903
2023-07-03,15.09,15.6,6612.88,0.5099999999999998,1.033797216699801,1.4090653390435952,0.41246743311708434,-0.3756558733069064,0.03516921035169207,-0.004467134652201721,14.7935,-1.4249278805,6543.548,6574.334,6559.808999999999
2023-07-04,14.73,15.52,6638.45,0.7899999999999991,1.053632043448744,1.5227277041657923,0.5984533794421891,-0.4152211616029878,-0.00512820512820511,-0.0038510911424903815,14.931000000000001,-1.1739278805000002,6569.784,6571.278,6560.4175000000005
2023-07-05,15.01,15.82,6584.42,0.8100000000000005,1.0539640239840107,1.4620104452970821,0.6063056010908107,-0.17983758818032722,0.019329896907216648,0.049767750497677454,15.0835,-0.9404278805,6591.566000000001,6560.389999999999,6557.9905
2023-07-06,15.25,16.29,6567.08,1.0399999999999991,1.0681967213114754,1.4620242270698591,0.7583599617742994,0.18744241411690887,0.02970922882427307,0.044230769230769296,15.128,-0.8104278805,6600.974,6547.707,6561.854000000001
2023-07-07,15.4,16.44,6521.43,1.040000000000001,1.0675324675324676,1.3087560614729494,0.757993213571732,0.3170974252930722,0.009208103130755152,0.05927835051546393,15.1865,-0.6594278805000001,6584.852000000001,6545.009,6563.4975
2023-07-10,15.36,16.79,6526.85,1.4299999999999997,1.0930989583333333,1.4320782630216382,1.0176048018176977,0.5928754571164397,0.021289537712895212,0.061314791403286995,15.212500000000002,-0.5434278805000001,6567.646000000001,6555.597,6567.716
2023-07-11,14.97,15.9,6579.37,0.9299999999999997,1.062124248496994,0.967257456999013,0.675574812947818,-0.06514953622058856,-0.053007742703990446,-0.023941068139963106,15.274000000000001,-0.40642788050000006,6555.83,6562.807000000001,6571.9065
2023-07-12,15.22,16.85,6482.99,1.6300000000000008,1.107095926412615,1.3427682881947303,1.1581735464063765,0.6688741718835441,0.05974842767295607,0.024939172749391725,15.416000000000002,-0.20192788050000007,6535.544,6563.555,6569.548
2023-07-13,14.87,16.01,6548.31,1.1400000000000023,1.0766644250168125,0.8963426822059488,0.8277580172818341,0.03403372344023141,-0.04985163204747778,-0.046456223942823005,15.522,-0.035927880499999974,6531.79,6566.3820000000005,6569.2155
2023-07-14,14.8,15.9,6544.46,1.0999999999999996,1.0743243243243243,0.890270345610395,0.8214601191229749,-0.03580264485339621,-0.006870705808869504,0.0,15.429499999999999,-0.05242788049999998,6536.396000000001,6560.624000000001,6567.532499999999
2023-07-17,15.04,16.0,6516.56,0.9600000000000009,1.0638297872340425,0.7095451164256977,0.7222910551037203,0.05498937310886814,0.0062893081761006275,-0.05044510385756684,15.562999999999999,0.11207211950000007,6534.338,6550.992,6562.6630000000005
2023-07-18,14.97,15.99,6510.03,1.0199999999999996,1.0681362725450902,0.6871306551475441,0.7631529381161986,0.05351009938396344,-0.0006249999999999867,-0.0012492192379763845,15.693999999999999,0.26257211950000003,6520.469999999999,6538.15,6554.714
2023-07-19,15.06,16.4,6492.35,1.339999999999998,1.0889774236387781,0.9260096512297734,0.9642977080294506,0.3578416514209472,0.02564102564102555,0.03144654088050314,15.816000000000003,0.43307211949999996,6522.342000000001,6528.943000000001,6544.6665
2023-07-20,15.66,16.0,6408.76,0.33999999999999986,1.0217113665389528,-0.2202866974135699,0.2683900574736343,0.03969453096913916,-0.024390243902438935,0.0,15.922500000000003,0.5290721195,6494.432000000001,6513.111,6530.409000000001
2023-07-21,15.14,15.28,6401.42,0.1399999999999988,1.0092470277410832,-0.7088979447331804,0.12297566866079321,-0.5194812127741132,-0.04500000000000004,-0.044402751719824995,15.975,0.6230721195,6465.8240000000005,6501.110000000001,6523.0595
2023-07-24,14.84,16.0,6393.79,1.1600000000000001,1.0781671159029649,0.7084662630163399,0.8174679949896148,0.05662866312004433,0.04712041884816753,-0.024390243902438935,15.9385,0.6970721194999999,6441.27,6487.804,6521.700500000001
2023-07-25,15.31,15.69,6498.27,0.379999999999999,1.024820378837361,-0.6668688974954606,0.27728749086341675,-0.16166737170741186,-0.01937500000000003,-0.01937500000000003,15.940000000000001,0.7545721194999999,6438.918,6479.694,6521.2505
2023-07-26,15.68,16.05,6457.25,0.370000000000001,1.0235969387755102,-0.7486669785365159,0.28065342207885696,0.1514153431665102,0.02294455066921608,0.050392670157068054,15.959,0.7740721194999999,6431.898,6477.120000000001,6520.3375
2023-07-27,15.06360091,16.04,6407.55,0.9763990899999992,1.0648184385548753,0.2910355869390965,0.730256166808535,0.16413285414695583,-0.0006230529595016021,0.0024999999999999467,15.982,0.8358199544999998,6431.656000000001,6463.044,6514.713
2023-07-28,15.20077873,16.11,6465.38,0.9092212699999997,1.0598141244044015,0.02178724947084318,0.6870338585908853,0.22298554065492782,0.00436408977556102,0.026768642447418722,16.034,0.900781018,6444.448,6455.136,6507.88
2023-07-31,18.36,17.42,6515.85,-0.9399999999999977,0.9488017429193901,-3.1513967325152277,-0.6076849258932475,1.2950711699970268,0.0813159528243328,0.08535825545171338,16.125,0.8282810180000002,6468.86,6455.0650000000005,6503.0285
2023-08-01,18.36,17.61,6507.41,-0.75,0.9591503267973857,-2.2642177960806347,-0.4474764023572836,1.4306203268813054,0.010907003444316832,0.09788029925187036,16.2295,0.751281018,6470.688,6454.803000000001,6496.4765
2023-08-02,17.77,17.68,6496.02,-0.08999999999999986,0.9949352841868317,-1.1558923868345317,0.044821387706342565,1.4632807055177843,0.003975014196479387,0.09745499689633763,16.3225,0.7062810180000001,6478.442,6455.17,6492.056500000001
2023-08-03,18.33,17.68,6499.54,-0.6499999999999986,0.9645390070921986,-1.702523330270008,-0.34292984098598,1.4663187737580405,0.0,0.01492537313432818,16.392,0.6217810180000002,6496.84,6464.2480000000005,6488.6795
2023-08-04,17.77,17.68,6535.32,-0.08999999999999986,0.9949352841868317,-0.866343053378389,0.08800725931858022,1.4625312454375121,0.0,0.003975014196479387,16.454,0.5652810180000001,6510.8279999999995,6477.638,6489.374
2023-08-07,18.36,17.61,6503.98,-0.75,0.9591503267973857,-1.5428486716800116,-0.3826780266276346,1.3909184138142128,-0.0039592760180995334,-0.0039592760180995334,16.494999999999997,0.45628101800000015,6508.454,6488.657000000001,6488.2305
2023-08-08,18.78,17.41,6471.34,-1.370000000000001,0.9270500532481363,-1.9615492340240284,-0.8210233294396696,1.2341272969161357,-0.011357183418512218,-0.015271493212669629,16.570500000000003,0.3412810180000001,6501.24,6485.964,6482.829
2023-08-09,19.01,17.8,6420.98,-1.2100000000000009,0.9363492898474487,-1.5965920365506587,-0.675978323102508,1.5134242272169525,0.02240091901206198,0.006787330316742057,16.618,0.19928101800000003,6486.232,6482.3369999999995,6479.7285
2023-08-10,19.05,17.62,6426.81,-1.4299999999999997,0.9249343832020998,-1.6231718026280857,-0.8144646483591195,1.3757130753032998,-0.010112359550561778,0.0005678591709257219,16.6985,0.07078101799999992,6471.686,6484.263,6473.6535
2023-08-11,19.03,18.74,6304.64,-0.2900000000000027,0.9847609038360482,-0.3254800566048071,0.06996385321983231,2.184810080360877,0.06356413166855823,0.07639287765651925,16.8405,0.0012810179999998006,6425.55,6468.189,6461.6625
2023-08-14,18.73,19.83,6319.41,1.0999999999999979,1.0587293112653495,1.2085506154271646,1.1344527785565575,2.8002487126574853,0.058164354322305156,0.11404494382022468,17.032,0.00828101799999965,6388.636,6448.545,6451.805
2023-08-15,18.25,18.42,6261.73,0.1700000000000017,1.0093150684931507,0.2340080742559933,0.4167130757062753,1.7058786440091205,-0.07110438729198165,0.04540295119182747,17.1535,-0.034218982000000245,6346.714,6423.977,6439.39
2023-08-16,18.92,19.65,6186.4,0.7299999999999969,1.038583509513742,0.9553650131061028,0.8244333926847819,2.3996697428481375,0.06677524429967407,0.048559231590181495,17.316,-0.0647189820000003,6299.798,6393.015,6424.0925
2023-08-17,19.11,18.91,6247.6,-0.1999999999999993,0.989534275248561,-0.13096889750451612,0.11909735422917511,1.81571718995089,-0.0376590330788803,-0.046394351991931315,17.4615,-0.09171898200000025,6263.956,6367.821,6416.0345
2023-08-18,19.72,20.74,6117.11,1.0199999999999996,1.0517241379310345,1.2380805667017054,1.019570809346914,2.756640370734211,0.09677419354838701,0.12595005428881634,17.7345,-0.04771898200000022,6226.45,6326.0,6401.819
2023-08-21,21.02,20.12,6057.17,-0.8999999999999986,0.9571836346336823,-0.8994075448678773,-0.42421141423960196,2.240521489781441,-0.02989392478302788,0.02391857506361328,17.9405,-0.15071898200000017,6174.0019999999995,6281.319,6384.987999999999
2023-08-22,20.32,19.37,6099.19,-0.9499999999999993,0.9532480314960631,-0.8707731238372691,-0.45702942966701215,1.7244138616195677,-0.03727634194831009,0.024325753569540032,18.1245,-0.21721898200000006,6141.494000000001,6244.104,6365.034000000001
2023-08-23,20.53939803,21.18,5973.67,0.6406019699999987,1.0311889359690256,0.9891442705549992,0.7279527959692509,2.5488697640896834,0.09344346928239533,0.02121504339440694,18.381,-0.2036888835000002,6098.947999999999,6199.373,6340.8550000000005
2023-08-24,19.76795694,20.0,5987.97,0.23204305999999875,1.0117383430520563,0.5804926936296032,0.4105362719191357,1.8279576136882973,-0.05571293673276678,-0.005964214711729698,18.579,-0.2409066850000002,6047.022,6155.489,6319.876
2023-08-25,19.800155,20.93,5879.03,1.1298449999999995,1.0570624320870214,1.6334318115642676,1.0479819187036563,2.1766470877734516,0.046499999999999986,0.08053691275167774,18.82,-0.22987549850000022,5999.406,6112.928,6290.5585
2023-08-28,20.32,19.37,5922.16,-0.9499999999999993,0.9532480314960631,-0.8640156789850885,-0.5035116570159102,1.3513033837020958,-0.07453416149068315,-0.08545797922568454,18.9175,-0.2303754985000003,5972.404,6073.2029999999995,6260.874
2023-08-29,20.61108648,20.97,6108.76,0.358913519999998,1.0174136147722377,0.6405748672663603,0.4512861974576983,2.0553096295699556,0.08260196179659252,0.04849999999999999,19.0855,-0.1749298225000004,5974.318000000001,6057.906,6240.9415
2023-08-30,20.2,20.97,6139.63,0.7699999999999996,1.0381188118811882,1.0490440311755587,0.77872803543305,1.985304784145522,0.0,0.00191113234591489,19.25,-0.13192982250000043,6007.51,6053.229,6223.122
2023-08-31,18.71743542,19.48,6104.3,0.7625645799999994,1.040740868761603,0.9438429298786432,0.7450914177290213,1.2177429293540898,-0.07105388650453026,0.005678884873515644,19.34,-0.06130159350000053,6030.776,6038.898999999999,6203.36
2023-09-01,18.06,19.33,6107.2,1.2699999999999996,1.0703211517165006,1.370001608714867,1.159250275390802,1.1073138995756069,-0.007700205338809107,-0.07820696232713398,19.4225,0.006698406499999443,6076.41,6037.908,6181.954
2023-09-04,17.58,18.08,6198.76,0.5,1.0284414106939703,0.4731915581237277,0.45300624624911023,0.49290883844698374,-0.06466632177961718,-0.13781592751549832,19.446,0.06919840649999945,6131.7300000000005,6052.067,6166.693
2023-09-05,17.22,18.41,6167.64,1.1900000000000013,1.0691056910569106,1.13234925096106,1.0400396164380454,0.6261068055509379,0.018252212389380684,-0.05492813141683783,19.496,0.19719840649999956,6143.505999999999,6058.911999999999,6151.508
2023-09-06,17.17,18.22,6195.38,1.0499999999999972,1.0611531741409432,0.8910506307712628,0.8946862124723894,0.5093035733391179,-0.010320478001086486,-0.057423693740299986,19.517000000000003,0.31019840649999947,6154.656000000001,6081.0830000000005,6140.228
2023-09-07,17.61,19.33,6083.49,1.7199999999999989,1.0976717773992049,1.6054626256425024,1.4985687365524816,1.024473116998683,0.06092206366630082,0.06913716814159288,19.6025,0.4676984064999994,6150.494000000001,6090.635,6123.062
2023-09-08,17.99,18.8,6102.49,0.8100000000000023,1.0450250138966093,0.3768538493131817,0.6361384343722717,0.7483442024504486,-0.027418520434557614,0.021184139054861495,19.6055,0.5226984064999997,6149.552000000001,6112.981,6112.9545
2023-09-11,18.06,19.33,6182.64,1.2699999999999996,1.0703211517165006,0.9594164460969392,1.0714051324645528,0.9870390831539061,0.028191489361701905,0.06092206366630082,19.5805,0.5311984064999997,6146.3279999999995,6139.0289999999995,6106.116
2023-09-12,17.17,18.14,6184.61,0.9699999999999989,1.0564938846825858,0.5171984307452818,0.7456228916169316,0.3531697339758588,-0.06156233833419544,-0.06156233833419544,19.566499999999998,0.5711984064999995,6149.722,6146.614,6102.26
2023-09-13,17.08,18.41,6103.14,1.3300000000000018,1.0778688524590165,0.9236482932796777,1.1162521242655719,0.46987425971036795,0.014884233737596508,-0.020744680851063846,19.5045,0.6011984064999998,6131.273999999999,6142.964999999999,6098.097
2023-09-14,17.61,19.33,6068.71,1.7199999999999989,1.0976717773992049,1.273548562110615,1.5172320302282487,0.9464522689464264,0.04997284084736542,0.0,19.5255,0.6971984064999998,6128.318,6139.406000000001,6089.1525
2023-09-15,16.85,18.94,6079.06,2.09,1.1240356083086054,1.5583909654973718,1.9008845095696703,0.704035403838763,-0.020175892395240425,0.044101433296582115,19.435499999999998,0.7506984064999997,6123.632,6136.592,6087.25
2023-09-18,17.15,19.33,6083.97,2.1799999999999997,1.1271137026239066,1.5491101006758219,1.9070554009000473,0.899440437179829,0.020591341077085268,0.04997284084736542,19.395999999999997,0.9046984064999997,6103.898,6125.113,6088.59
2023-09-19,16.91,16.73,6031.04,-0.17999999999999972,0.9893554109994086,-1.5049008244035016,-0.7665843127152562,-0.6043755093556501,-0.13450594930160364,-0.13450594930160364,19.264,0.9431984064999996,6073.183999999999,6111.453,6085.1825
2023-09-20,16.56,17.17,5982.56,0.610000000000003,1.0368357487922708,-0.44397398293528717,0.12096906210701842,-0.36893770475149784,0.026300059772863094,-0.09345300950369584,19.063499999999998,0.9416683079999999,6049.068,6090.171,6085.627
2023-09-21,16.89,17.78,5939.66,0.8900000000000006,1.0526939017169923,-0.11609779105228321,0.42082949367633066,-0.03430722494532423,0.03552708211997668,-0.08018623900672517,18.952499999999997,0.974566155,6023.258,6075.7880000000005,6083.211499999999
2023-09-22,16.37,16.85,6054.93,0.4800000000000004,1.0293219303604155,-0.6281830581189032,-0.06677784107531128,-0.6160961517899176,-0.05230596175478064,0.0071727435744173285,18.7485,0.942073905,6018.432,6071.032000000001,6092.0065
2023-09-25,17.17,18.22,6027.39,1.0499999999999972,1.0611531741409432,0.013538797906002934,0.5812412779023236,0.1900533904211103,0.0813056379821957,0.061153174140943234,18.691000000000003,1.0420739049999999,6007.116,6055.5070000000005,6097.268
2023-09-26,16.96,17.57,5996.11,0.6099999999999994,1.0359669811320755,-0.7765545403879504,0.07665585115758461,-0.2352994086838935,-0.03567508232711303,-0.011811023622047334,18.521,1.054628229,6000.129999999999,6036.657000000001,6091.6355
2023-09-27,17.06,17.28,6034.06,0.22000000000000242,1.0128956623681127,-1.3462713902155836,-0.36251045207994687,-0.4384001351565673,-0.016505406943653878,0.025519287833827953,18.3365,1.0271282290000001,6010.43,6029.749000000001,6086.357
2023-09-28,16.99307936,16.77,6078.94,-0.22307935999999984,0.9868723404820255,-1.8198800133533266,-0.8472330257417342,-0.7713464539538635,-0.02951388888888895,-0.07958287596048297,18.201,0.9778460320000001,6038.286,6030.772,6085.089
2023-10-09,16.22,16.94,6059.97,0.7200000000000024,1.0443896424167696,-0.349785255681179,0.2453843255448559,-0.6710925434181411,0.010137149672033496,-0.03585657370517925,18.0815,0.9503460320000002,6039.294,6028.863,6082.7275
2023-10-10,16.08,16.65,6043.48,0.5700000000000003,1.0354477611940298,-0.584954630796498,0.08964062249980453,-0.8545985584039038,-0.017119244391971877,-0.03645833333333348,18.009999999999998,0.9538460320000002,6042.512000000001,6024.814,6074.9635
2023-10-11,15.63,15.9,6059.4,0.2699999999999996,1.017274472168906,-0.9507960158156222,-0.2477010588336563,-1.3351900996207933,-0.04504504504504492,-0.051878354203935606,17.8845,0.9078460320000001,6055.17,6027.65,6069.5515
2023-10-12,15.31,15.83,6104.46,0.5199999999999996,1.0339647289353364,-0.535013195639041,0.06689581882422856,-1.3535308887997204,-0.004402515723270439,-0.06552538370720196,17.765,0.8813460320000003,6069.25,6039.84,6065.0055
2023-10-13,15.61,15.49,6081.87,-0.11999999999999922,0.9923126201153107,-1.3363976028370406,-0.6685521773978033,-1.5513316993627209,-0.021478205938092243,-0.06966966966966959,17.573,0.7893460320000003,6069.836,6054.061,6064.924499999999
2023-10-16,16.41,16.35,6024.36,-0.05999999999999872,0.9963436928702012,-1.1408255640920482,-0.5756728179415544,-1.0211364169584467,0.05551969012265978,0.028301886792452935,17.450499999999998,0.7458460320000003,6062.714,6051.003999999999,6061.018
2023-10-17,15.8,16.37,6011.37,0.5700000000000003,1.0360759493670886,-0.20227689218892886,0.18311345233327503,-1.016947343156923,0.0012232415902140303,0.03411244472520547,17.302500000000002,0.7108460320000003,6056.2919999999995,6049.402,6052.4545
2023-10-18,15.7,17.1,5908.01,1.4000000000000021,1.0891719745222932,0.9387638747867559,1.1590547738731036,-0.5714518795931147,0.044593769089798396,0.10393802453195611,17.250500000000002,0.7323460320000005,6026.014,6040.592,6038.6245
2023-10-19,17.95,18.72,5842.89,0.7699999999999996,1.0428969359331477,0.09415108930606747,0.42655807884911634,0.44696949491014926,0.09473684210526301,0.14495412844036681,17.266,0.7043460320000003,5973.7,6021.475,6025.612
2023-10-20,18.94,19.46,5774.32,0.5199999999999996,1.027455121436114,-0.18963255690766997,0.12373924182171346,0.8954516831908831,0.03952991452991461,0.18875992669517405,17.2725,0.6443460320000004,5912.1900000000005,5991.013,6010.8925
2023-10-23,19.66,22.23,5638.14,2.5700000000000003,1.1307222787385554,2.6510912508039657,2.401959524923942,2.5490620291310986,0.14234326824254873,0.2999999999999998,17.437,0.6683460320000004,5834.946,5948.83,5988.8465
2023-10-24,18.29,20.34,5719.32,2.0500000000000007,1.1120831055221434,1.9736488911837908,1.755352280716069,1.3097709095703636,-0.08502024291497978,0.08653846153846168,17.487500000000004,0.6618460320000005,5776.536,5916.414,5970.614
2023-10-25,16.74,18.57,5778.9,1.8300000000000018,1.1093189964157708,1.4825942358189323,1.4565051991341498,0.16057853564457222,-0.08702064896755157,-0.04573484069886946,17.579500000000003,0.7623460320000006,5750.714,5888.364,5958.007
2023-10-26,16.13435859,17.91,5811.69,1.7756414099999986,1.1100534241937905,1.2673673873656635,1.3500726053519434,-0.29338955678309747,-0.03554119547657508,-0.19433198380566807,17.6165,0.8206281025000003,5744.474,5859.0869999999995,5949.4635
2023-10-27,15.75687621,17.0,5916.68,1.2431237900000003,1.0788940506628504,0.533127931788356,0.7705776443851652,-0.9178456700021376,-0.05080960357342268,-0.1642084562438545,17.5775,0.8382842920000003,5772.946,5842.568,5948.3145
2023-10-30,16.55,17.25,6006.56,0.6999999999999993,1.0422960725075527,-0.1976001181408075,0.19256604551619172,-0.7745521644528706,0.014705882352941124,-0.07108239095315028,17.5975,0.8492842920000003,5846.63,5840.7880000000005,5945.896
2023-10-31,16.44,17.33,5969.34,0.889999999999997,1.0541362530413623,0.06460151619011018,0.37117591618718504,-0.7186000629741148,0.004637681159420204,-0.032384142936906835,17.553000000000004,0.8412842920000003,5896.634,5836.585,5942.9935
2023-11-01,16.24,17.38,5958.42,1.1400000000000006,1.0701970443349753,0.3606212524814747,0.6193158335875201,-0.6809163204053837,0.002885170225043421,0.022352941176470464,17.5435,0.8677842920000003,5932.538,5841.625999999999,5941.1089999999995
2023-11-02,15.95,17.35,5885.25,1.4000000000000021,1.0877742946708466,0.6329490679537938,0.8789108260457538,-0.6959931409191441,-0.0017261219792863436,0.005797101449275477,17.547,0.9267842920000003,5947.25,5845.861999999999,5933.6685
2023-11-03,15.5,16.82,5973.17,1.3200000000000003,1.0851612903225807,0.45094513149162524,0.7628987515706047,-1.0374331272710497,-0.03054755043227675,-0.029428736295441293,17.549500000000002,1.0039382600000004,5958.548,5865.747,5928.379999999999
2023-11-06,16.34,17.53,6096.57,1.1900000000000013,1.0728274173806611,0.23264910645836354,0.5947166694032787,-0.5580551366967014,0.04221165279429262,0.008630609896432828,17.579,1.0274382600000003,5976.55,5911.59,5930.21
2023-11-07,16.08,17.78,6116.76,1.7000000000000028,1.105721393034826,0.8732760084647864,1.1350775287107167,-0.3924116963797807,0.01426126640045644,0.02478386167146973,17.6355,1.0839382600000005,6006.034,5951.334,5933.874
2023-11-08,16.07,17.32,6138.94,1.25,1.0777846919726197,0.17227440221827003,0.6011569247782134,-0.7001017768849152,-0.025871766029246346,0.029726516052318575,17.7065,1.1329382600000004,6042.138,5987.338,5937.851000000001
2023-11-09,16.13,17.13,6100.69,1.0,1.0619962802231866,-0.23598247857728907,0.2719395742340293,-0.8164966803020789,-0.010969976905311873,-0.02281802624073026,17.771499999999996,1.1569382600000004,6085.226,6016.238,5937.6625
2023-11-10,16.33,17.33,6088.56,1.0,1.0612369871402327,-0.3576614963050902,0.23738304026598359,-0.6782400335319354,0.011675423234092097,-0.02530933633295851,17.863500000000002,1.2129382600000003,6108.304,6033.426,5937.997
2023-11-13,16.7,17.37,6144.63,0.6700000000000017,1.040119760479042,-1.0886652872608098,-0.2319254537053034,-0.634474913339239,0.002308136180034781,0.0028868360277136684,17.9145,1.2494382600000005,6117.915999999999,6047.233,5944.0105
2023-11-14,16.45,17.6,6181.98,1.1500000000000021,1.0699088145896658,-0.2525569458533077,0.42418968259839585,-0.45986467159850397,0.013241220495106454,0.027437244600116983,17.976,1.2784382600000006,6130.96,6068.497,5952.540999999999
2023-11-15,16.13,17.08,6207.27,0.9499999999999993,1.0588964662120273,-0.5965719523822883,0.13353086488012977,-0.7891026102775541,-0.029545454545454763,-0.014425851125216438,17.975,1.2559382600000004,6144.626,6093.3820000000005,5967.504
2023-11-16,15.94,17.15,6145.15,1.209999999999999,1.075909661229611,-0.13583169940613532,0.4801747823380526,-0.716798919757039,0.004098360655737654,-0.012665515256188975,17.8965,1.2779382600000004,6153.518000000001,6119.372,5982.617
2023-11-17,15.28,16.83,6199.23,1.549999999999999,1.1014397905759161,0.4691385063036182,0.9184558020151993,-0.9027778753802184,-0.01865889212827987,-0.04375000000000018,17.765,1.3294382600000003,6175.652,6141.978,6003.8625
2023-11-20,14.23,16.09,6253.28,1.8599999999999994,1.1307097680955727,1.4446985754126287,1.31108264805382,-1.3559376847142384,-0.04396910279263211,-0.05796252927400458,17.458000000000002,1.2939382600000002,6197.382,6157.648999999999,6034.619499999999
2023-11-21,14.65,16.66,6212.13,2.01,1.1372013651877133,1.8514405371265001,1.5034030016850233,-0.9423637323421165,0.03542573026724671,-0.02857142857142847,17.273999999999997,1.2919382600000002,6203.411999999999,6167.186,6059.26
2023-11-22,14.97,16.96,6132.97,1.9900000000000002,1.1329325317301269,1.7210633142908653,1.4748952703401825,-0.7139314918460872,0.01800720288115243,0.007724301841949055,17.1935,1.29993826,6188.552,6166.589,6076.9635
2023-11-23,14.53,16.67,6197.53,2.1400000000000023,1.147281486579491,1.9074293598417753,1.6272038645362328,-0.8899481649446022,-0.017099056603773533,0.03604723430702306,17.1315,1.3181561895000002,6199.028,6176.272999999999,6096.2555
2023-11-24,14.88,16.51,6115.41,1.6300000000000008,1.1095430107526882,0.6709132628580068,0.8522981370586804,-0.9713492160835964,-0.00959808038392318,-0.009003601440576103,17.107,1.3375000000000004,6182.264,6178.9580000000005,6106.192
2023-11-27,15.73,17.11,6111.36,1.379999999999999,1.087730451366815,0.020765037835455084,0.4778399663810098,-0.5207604234666141,0.03634161114476053,0.008844339622641417,17.1,1.3715000000000004,6153.879999999999,6175.630999999999,6111.432
2023-11-28,15.48,16.85,6143.3,1.370000000000001,1.0885012919896642,-0.06482186592291335,0.43986176694344453,-0.6867800397148958,-0.015195791934541125,0.010797840431913563,17.076,1.3955000000000006,6140.114,6171.763,6120.13
2023-11-29,15.8,16.99,6113.37,1.1899999999999977,1.0753164556962025,-0.530839202476123,0.13364139395155467,-0.559841684570762,0.008308605341246222,0.029073288915808515,17.0565,1.3980000000000004,6136.194,6162.3730000000005,6127.8775000000005
2023-11-30,15.45,16.85,6080.55,1.4000000000000021,1.0906148867313916,0.005104223100736426,0.45444656782115694,-0.6507745089424934,-0.008240141259564293,-0.015195791934541125,17.0315,1.3980000000000004,6112.798000000001,6155.9130000000005,6137.6425
2023-12-01,15.76,16.75,6130.05,0.9900000000000002,1.0628172588832487,-0.9736302832818142,-0.21125269722719683,-0.7069870628075889,-0.005934718100890302,-0.005934718100890302,17.028,1.3815000000000004,6115.726000000001,6148.995,6145.486500000001
2023-12-04,16.58,17.55,6114.39,0.9700000000000024,1.0585042219541618,-0.9755480210509475,-0.23542882011442143,-0.011252307546821277,0.047761194029850795,0.03296056503825784,17.029,1.3705000000000005,6116.332,6135.106,6146.3775000000005
2023-12-05,18.32,18.54,5992.6,0.21999999999999886,1.012008733624454,-2.2607903786176995,-1.4233573782716125,0.8247731670578532,0.05641025641025621,0.1002967359050444,17.067,1.2965000000000004,6086.192,6113.153,6140.1695
2023-12-06,17.37,18.12,6023.8,0.75,1.0431778929188256,-1.0608085963980205,-0.5639136006208821,0.47263447713378287,-0.02265372168284785,0.08179104477611943,17.107000000000003,1.2715000000000003,6068.278,6102.236,6134.4125
2023-12-07,17.32,18.22,6020.83,0.8999999999999986,1.0519630484988451,-0.7403897272713649,-0.3207854038981617,0.5579475596489004,0.0055187637969094094,0.03817663817663797,17.161499999999997,1.2665000000000002,6056.334000000001,6084.566000000001,6130.4195
2023-12-08,16.81,18.06,6003.14,1.25,1.074360499702558,-0.05905513712884862,0.25057821175343564,0.4475679579603567,-0.008781558726673966,-0.02588996763754048,17.198,1.2790000000000004,6030.952,6073.339,6126.1485
2023-12-11,17.5,17.8,6075.08,0.3000000000000007,1.0171428571428571,-1.8426563480028733,-1.2447102934692797,0.23850520238605494,-0.01439645625692132,-0.017660044150110354,17.2195,1.2605,6023.090000000001,6069.711,6122.671
2023-12-12,16.97,17.54,6078.99,0.5700000000000003,1.033588685916323,-1.217349686573246,-0.7944763947011942,0.03737151118038111,-0.014606741573033766,-0.03732162458836441,17.216500000000003,1.2315,6040.368,6063.280000000001,6117.5215
2023-12-13,17.61,17.58,6019.55,-0.030000000000001137,0.9982964224872231,-1.9870761425850805,-1.6732477882023105,0.08184864471109864,0.0022805017103761926,-0.02657807308970106,17.2415,1.1824999999999999,6039.518,6053.898,6108.135499999999
2023-12-14,17.61,17.58,5991.86,-0.030000000000001137,0.9982964224872231,-1.723460508782506,-1.604056949184599,0.09484610993372888,0.0,-0.012359550561797938,17.262999999999998,1.1204999999999998,6033.724,6045.029,6100.471
2023-12-15,18.5,17.58,5951.6,-0.9200000000000017,0.9502702702702702,-2.3981222917798446,-2.715129158750043,0.1242715700188705,0.0,0.0022805017103761926,17.3005,0.9969999999999999,6023.416,6027.184,6088.0895
2023-12-18,18.14,18.54,5857.01,0.3999999999999986,1.022050716648291,-0.6692959590775245,-0.8116529777604519,1.0285685200658603,0.054607508532423354,0.054607508532423354,17.423,0.9239999999999998,5979.802,6001.446000000001,6068.276
2023-12-19,18.5,17.58,5863.54,-0.9200000000000017,0.9502702702702702,-2.018472797516227,-2.5586446867579427,0.16312130036387143,-0.05177993527508096,0.0,17.469,0.7775,5936.712,5988.539999999999,6050.846500000001
