date,ivix_50,ivix_1000,spread_1000_50,ratio_1000_50,z_20_spread,z_60_spread,z_60_ivix_1000,d1_ivix_1000,d3_ivix_1000,csi1000_close,signal_panic_reversal,signal_spread_revert,signal_spread_revert_confirmed,regime_state,regime_equity_exposure
2023-04-18,15.53,16.47,0.9399999999999996,1.06052801030264,0.7095146955927548,1.306454317573995,-0.8677972973725354,-0.0311764705882353,-0.0196428571428572,6997.07,0,1,0,S1,50%
2023-04-19,15.19,15.11,-0.08,0.9947333772218564,-0.2915807704785722,0.328932356877011,-1.7526710696322416,-0.0825743776563447,-0.1153395784543325,6965.58,0,1,0,S2,80%-100%
2023-04-20,15.0,15.62,0.6199999999999992,1.0413333333333332,0.3464325230490859,0.9598043545955572,-1.3505821012153458,0.0337524818001322,-0.0811764705882353,6963.9,0,0,0,S1,50%
2023-04-21,15.91,15.59,-0.3200000000000003,0.979886863607794,-0.633127753643107,0.0501268372484442,-1.3219074475654269,-0.0019206145966709,-0.0534304796599878,6773.51,0,0,0,S1,50%
2023-04-24,17.12,16.97,-0.1500000000000021,0.9912383177570092,-0.56157558725795,0.1885916342443077,-0.3725910173319642,0.0885182809493263,0.1230972865651884,6725.27,0,0,0,S1,50%
2023-04-25,17.27,17.89,0.620000000000001,1.035900405327157,0.1891699866511401,0.928661405874332,0.2745622601395362,0.0542133176193282,0.1453265044814342,6603.24,0,0,0,S0,20%
2023-04-26,16.51,17.65,1.139999999999997,1.0690490611750452,0.7571436095261859,1.3877801779618784,0.1265275615510507,-0.0134153158188933,0.1321359846055163,6624.4,0,0,0,S0,20%
2023-04-27,15.28,17.41,2.130000000000001,1.1393979057591623,1.8450964202741005,2.203653433232076,-0.0132888153687218,-0.0135977337110481,0.0259281084266354,6633.49,0,0,0,S0,20%
2023-04-28,15.01,16.17,1.160000000000002,1.07728181212525,0.5090057942200772,1.285697385488688,-0.8719178264231026,-0.0712234348075817,-0.0961430967020681,6723.3,0,0,0,S1,50%
2023-05-04,15.58,17.04,1.459999999999999,1.0937098844672657,0.8398141356787685,1.5109307579110436,-0.2041996768806633,0.0538033395176251,-0.0345609065155807,6733.97,0,0,0,S0,20%
2023-05-05,15.34,17.06,1.7199999999999989,1.1121251629726203,1.1041343507395025,1.6680751409660577,-0.1535093039495037,0.0011737089201877,-0.0201033888569788,6653.65,0,0,0,S0,20%
2023-05-08,16.16,17.04,0.879999999999999,1.0544554455445545,-0.1623890632542862,0.9195044340715828,-0.1313563746548458,-0.0011723329425556,0.0538033395176251,6702.5,0,0,0,S0,20%
2023-05-09,16.32,17.75,1.4299999999999995,1.087622549019608,0.5915344885174342,1.3450241652887591,0.5221927022368799,0.0416666666666667,0.0416666666666667,6611.64,0,0,0,S0,20%
2023-05-10,16.36,17.59,1.2300000000000004,1.0751833740831296,0.276116165661713,1.1481560611738677,0.4312718160998495,-0.0090140845070422,0.0310668229777257,6627.31,0,0,0,S0,20%
2023-05-11,15.91,17.2,1.2899999999999991,1.081081081081081,0.3339218279592643,1.1943743856114322,0.1213318818723676,-0.0221716884593519,0.0093896713615022,6622.52,0,0,0,S0,20%
2023-05-12,16.24,17.51,1.2700000000000031,1.07820197044335,0.2969096237851189,1.145566676643062,0.4661559656525377,0.0180232558139536,-0.0135211267605632,6535.94,0,0,0,S0,20%
2023-05-15,16.14,16.9,0.759999999999998,1.0470879801734818,-0.409808359413064,0.7068268738737857,-0.1314801789785162,-0.03483723586522,-0.0392268334280841,6585.91,0,0,0,S1,50%
2023-05-16,16.34,17.74,1.3999999999999986,1.0856793145654835,0.568243110970237,1.1980010734760096,0.7654910279217605,0.0497041420118342,0.0313953488372091,6516.29,0,0,0,S0,20%
2023-05-17,16.9,17.51,0.610000000000003,1.0360946745562132,-0.5520576003483882,0.5554056412623941,0.5698293143739026,-0.012965050732807,0.0,6554.98,0,0,0,S1,50%
2023-05-18,16.14,17.08,0.9399999999999976,1.0582403965303593,-0.0201480876039587,0.7983829426962583,0.1149331888243908,-0.0245573957738437,0.0106508875739643,6583.74,0,0,0,S1,50%
2023-05-19,15.86,15.75,-0.1099999999999994,0.993064312736444,-1.5201975595368995,-0.0535707886198095,-1.3426944551237785,-0.0778688524590163,-0.1121758737316797,6602.32,0,0,0,S1,50%
2023-05-22,15.53,14.94,-0.5899999999999999,0.9620090148100452,-2.056715581900828,-0.44044700524862,-2.2143995867044004,-0.0514285714285714,-0.1467732724157625,6595.98,0,0,0,S1,50%
2023-05-23,15.84,15.91,0.0700000000000002,1.004419191919192,-1.0604257796215113,0.0940002888198698,-1.0811101089790314,0.0649263721552879,-0.0685011709601872,6528.45,0,0,0,S1,50%
2023-05-24,16.62,15.96,-0.6600000000000001,0.96028880866426,-1.949034071644553,-0.4985958704610045,-0.9888771722355656,0.0031426775612821,0.0133333333333334,6513.18,0,0,0,S1,50%
2023-05-25,16.82499111,16.53,-0.294991109999998,0.9824670867240656,-1.442469720617098,-0.2170949362007004,-0.2656014085031689,0.0357142857142858,0.1064257028112451,6501.0,0,0,0,S1,50%
2023-05-26,16.18,15.57,-0.6099999999999994,0.96229913473424,-1.6362304229773317,-0.5136070757159866,-1.4114188417012337,-0.0580762250453721,-0.021370207416719,6546.41,0,0,0,S1,50%
2023-05-29,16.6,16.36,-0.240000000000002,0.9855421686746988,-1.0818660697922406,-0.2300846942478927,-0.4343033885107883,0.0507385998715477,0.0250626566416038,6534.12,0,0,0,S1,50%
2023-05-30,16.41,15.82,-0.5899999999999999,0.964046313223644,-1.3692425071711678,-0.6112775840305474,-1.145062965156575,-0.033007334963325,-0.0429522081064731,6564.47,0,0,0,S1,50%
2023-05-31,17.87,16.39,-1.4800000000000004,0.9171796306659206,-2.0282008018821878,-1.4102863514505402,-0.4091300848263722,0.0360303413400757,0.052665382145151,6561.65,0,0,0,S1,50%
2023-06-01,16.58,15.85,-0.7299999999999986,0.9559710494571774,-1.1121004916903223,-0.7398555512723818,-1.0635067072836208,-0.0329469188529591,-0.0311735941320293,6574.76,0,0,0,S1,50%
2023-06-02,17.0,12.77,-4.23,0.7511764705882352,-3.1901403877856582,-3.5301786312668595,-4.084901896613031,-0.1943217665615142,-0.1927939317319849,6626.28,0,0,0,S2,80%-100%
2023-06-05,16.63,12.77,-3.86,0.7678893565844859,-2.318370426470498,-2.9645633070334343,-3.552002401612909,0.0,-0.2208663819402074,6632.96,0,0,0,S2,80%-100%
2023-06-06,16.96,15.4,-1.5600000000000005,0.9080188679245282,-0.7697138001121326,-1.194247730519731,-1.061769746621496,0.2059514487079092,-0.0283911671924289,6489.81,0,0,0,S1,50%
2023-06-07,17.25,15.27,-1.9800000000000004,0.8852173913043478,-0.9424269129194972,-1.528082911496308,-1.16134198577686,-0.0084415584415584,0.1957713390759592,6488.56,0,0,0,S1,50%
2023-06-08,17.16,16.27,-0.8900000000000006,0.948135198135198,-0.1698536263274423,-0.7044836631510067,-0.2366900551505168,0.0654878847413229,0.2740798747063431,6442.48,0,0,0,S1,50%
2023-06-09,16.48,14.67,-1.8100000000000005,0.8901699029126213,-0.7115958294980406,-1.4250462471026626,-1.6410938606636647,-0.0983405039950829,-0.0474025974025974,6495.56,0,0,0,S1,50%
2023-06-12,16.47,14.01,-2.459999999999999,0.8506375227686703,-1.0557027981169178,-1.8547956346673964,-2.1174598853242443,-0.0449897750511247,-0.0825147347740667,6530.16,0,0,0,S1,50%
2023-06-13,16.07,13.89,-2.18,0.8643434971997511,-0.7828577558896124,-1.6016019801335288,-2.103644192055788,-0.0085653104925053,-0.1462814996926859,6554.96,0,0,0,S2,80%-100%
2023-06-14,16.32,17.75,1.4299999999999995,1.087622549019608,1.7950500666872098,1.079233428136598,1.1347808214317068,0.2778977681785457,0.2099522835719154,6578.12,0,0,0,S0,20%
2023-06-15,15.66,13.33,-2.33,0.851213282247765,-0.799107978029992,-1.6537009864984038,-2.3984847718925235,-0.2490140845070422,-0.0485367594575303,6613.95,0,0,0,S2,80%-100%
2023-06-16,15.36,13.37,-1.99,0.8704427083333333,-0.4831295286857188,-1.363087200670178,-2.232163960203513,0.0030007501875468,-0.0374370050395969,6669.01,0,0,0,S2,80%-100%
2023-06-19,16.03,13.96,-2.0700000000000003,0.8708671241422333,-0.4888728740493394,-1.3794476956196104,-1.6995797178998195,0.0441286462228871,-0.2135211267605633,6693.3,0,0,0,S2,80%-100%
2023-06-20,15.45,13.87,-1.58,0.8977346278317152,-0.0582119850892534,-1.0098306983455547,-1.6954226575087097,-0.0064469914040116,0.0405101275318828,6693.91,0,0,0,S2,80%-100%
2023-06-21,15.97,14.23,-1.7400000000000002,0.8910457107075767,-0.1429875551202853,-1.1075269452041805,-1.3802526332143623,0.0259552992069214,0.0643231114435303,6548.41,0,0,0,S1,50%
2023-06-26,17.05,16.73,-0.3200000000000003,0.9812316715542522,0.9854732408433824,-0.1360904390389322,0.4262993999979367,0.1756851721714687,0.1984240687679082,6420.97,0,0,0,S1,50%
2023-06-27,16.43,15.66,-0.7699999999999996,0.953134510042605,0.6374515666612368,-0.4597006844450864,-0.3575850324140246,-0.0639569635385535,0.1290555155010815,6507.27,0,0,0,S1,50%
2023-06-28,15.69,15.67,-0.0199999999999995,0.9987253027405992,1.2142727551844965,0.0544275896677136,-0.3495775892075213,0.0006385696040869,0.1011946591707659,6475.51,0,0,0,S1,50%
2023-06-29,15.83855761,15.58,-0.2585576100000004,0.9836754320458604,1.0006724640306026,-0.1177707397834895,-0.4086812275884319,-0.0057434588385449,-0.0687387925881649,6520.04,0,0,0,S1,50%
2023-06-30,15.46,15.07,-0.3900000000000005,0.9747736093143596,0.8388422113884537,-0.2101594675630865,-0.7662146768054348,-0.0327342747111681,-0.0376756066411239,6602.04,0,0,0,S1,50%
2023-07-03,15.09,15.6,0.5099999999999998,1.033797216699801,1.4090653390435952,0.4124674331170843,-0.3756558733069064,0.035169210351692,-0.0044671346522017,6612.88,0,0,0,S1,50%
2023-07-04,14.73,15.52,0.7899999999999991,1.053632043448744,1.5227277041657925,0.5984533794421891,-0.4152211616029878,-0.0051282051282051,-0.0038510911424903,6638.45,0,0,0,S1,50%
2023-07-05,15.01,15.82,0.8100000000000005,1.053964023984011,1.462010445297082,0.6063056010908107,-0.1798375881803272,0.0193298969072166,0.0497677504976774,6584.42,0,0,0,S1,50%
2023-07-06,15.25,16.29,1.0399999999999991,1.0681967213114754,1.4620242270698591,0.7583599617742994,0.1874424141169088,0.029709228824273,0.0442307692307692,6567.08,0,0,0,S1,50%
2023-07-07,15.4,16.44,1.040000000000001,1.0675324675324676,1.3087560614729494,0.757993213571732,0.3170974252930722,0.0092081031307551,0.0592783505154639,6521.43,0,0,0,S1,50%
2023-07-10,15.36,16.79,1.4299999999999995,1.0930989583333333,1.4320782630216382,1.0176048018176975,0.5928754571164397,0.0212895377128952,0.0613147914032869,6526.85,0,0,0,S0,20%
2023-07-11,14.97,15.9,0.9299999999999996,1.062124248496994,0.967257456999013,0.675574812947818,-0.0651495362205885,-0.0530077427039904,-0.0239410681399631,6579.37,0,0,0,S1,50%
2023-07-12,15.22,16.85,1.6300000000000008,1.107095926412615,1.3427682881947305,1.1581735464063765,0.6688741718835441,0.059748427672956,0.0249391727493917,6482.99,0,0,0,S0,20%
2023-07-13,14.87,16.01,1.1400000000000023,1.0766644250168125,0.8963426822059488,0.8277580172818341,0.0340337234402314,-0.0498516320474777,-0.046456223942823,6548.31,0,0,0,S0,20%
2023-07-14,14.8,15.9,1.0999999999999996,1.0743243243243243,0.890270345610395,0.8214601191229749,-0.0358026448533962,-0.0068707058088695,0.0,6544.46,0,0,0,S0,20%
2023-07-17,15.04,16.0,0.9600000000000009,1.0638297872340423,0.7095451164256977,0.7222910551037203,0.0549893731088681,0.0062893081761006,-0.0504451038575668,6516.56,0,0,0,S1,50%
2023-07-18,14.97,15.99,1.0199999999999996,1.0681362725450902,0.6871306551475441,0.7631529381161986,0.0535100993839634,-0.0006249999999999,-0.0012492192379763,6510.03,0,0,0,S1,50%
2023-07-19,15.06,16.4,1.339999999999998,1.088977423638778,0.9260096512297734,0.9642977080294506,0.3578416514209472,0.0256410256410255,0.0314465408805031,6492.35,0,0,0,S0,20%
2023-07-20,15.66,16.0,0.3399999999999998,1.0217113665389528,-0.2202866974135699,0.2683900574736343,0.0396945309691391,-0.0243902439024389,0.0,6408.76,0,0,0,S1,50%
2023-07-21,15.14,15.28,0.1399999999999988,1.0092470277410832,-0.7088979447331804,0.1229756686607932,-0.5194812127741132,-0.045,-0.0444027517198249,6401.42,0,0,0,S1,50%
2023-07-24,14.84,16.0,1.16,1.0781671159029649,0.7084662630163399,0.8174679949896148,0.0566286631200443,0.0471204188481675,-0.0243902439024389,6393.79,0,0,0,S0,20%
2023-07-25,15.31,15.69,0.379999999999999,1.024820378837361,-0.6668688974954606,0.2772874908634167,-0.1616673717074118,-0.019375,-0.019375,6498.27,0,0,0,S1,50%
2023-07-26,15.68,16.05,0.370000000000001,1.0235969387755102,-0.7486669785365159,0.2806534220788569,0.1514153431665102,0.022944550669216,0.050392670157068,6457.25,0,0,0,S1,50%
2023-07-27,15.06360091,16.04,0.9763990899999992,1.0648184385548751,0.2910355869390965,0.730256166808535,0.1641328541469558,-0.0006230529595016,0.0024999999999999,6407.55,0,0,0,S1,50%
2023-07-28,15.20077873,16.11,0.9092212699999996,1.0598141244044017,0.0217872494708431,0.6870338585908853,0.2229855406549278,0.004364089775561,0.0267686424474187,6465.38,0,0,0,S1,50%
2023-07-31,18.36,17.42,-0.9399999999999976,0.94880174291939,-3.151396732515228,-0.6076849258932475,1.2950711699970268,0.0813159528243328,0.0853582554517133,6515.85,0,0,0,S1,50%
2023-08-01,18.36,17.61,-0.75,0.9591503267973857,-2.2642177960806347,-0.4474764023572836,1.4306203268813054,0.0109070034443168,0.0978802992518703,6507.41,0,0,0,S1,50%
2023-08-02,17.77,17.68,-0.0899999999999998,0.9949352841868316,-1.1558923868345317,0.0448213877063425,1.4632807055177843,0.0039750141964793,0.0974549968963376,6496.02,0,0,0,S1,50%
2023-08-03,18.33,17.68,-0.6499999999999986,0.9645390070921986,-1.702523330270008,-0.34292984098598,1.4663187737580403,0.0,0.0149253731343281,6499.54,0,0,0,S1,50%
2023-08-04,17.77,17.68,-0.0899999999999998,0.9949352841868316,-0.866343053378389,0.0880072593185802,1.462531245437512,0.0,0.0039750141964793,6535.32,0,0,0,S1,50%
2023-08-07,18.36,17.61,-0.75,0.9591503267973857,-1.5428486716800116,-0.3826780266276346,1.3909184138142128,-0.0039592760180995,-0.0039592760180995,6503.98,0,0,0,S1,50%
2023-08-08,18.78,17.41,-1.370000000000001,0.9270500532481364,-1.9615492340240284,-0.8210233294396696,1.2341272969161357,-0.0113571834185122,-0.0152714932126696,6471.34,0,0,0,S1,50%
2023-08-09,19.01,17.8,-1.2100000000000009,0.9363492898474488,-1.5965920365506587,-0.675978323102508,1.5134242272169525,0.0224009190120619,0.006787330316742,6420.98,0,0,0,S1,50%
2023-08-10,19.05,17.62,-1.4299999999999995,0.9249343832020998,-1.6231718026280857,-0.8144646483591195,1.3757130753032998,-0.0101123595505617,0.0005678591709257,6426.81,0,0,0,S1,50%
2023-08-11,19.03,18.74,-0.2900000000000027,0.9847609038360482,-0.3254800566048071,0.0699638532198323,2.184810080360877,0.0635641316685582,0.0763928776565192,6304.64,0,0,0,S1,50%
2023-08-14,18.73,19.83,1.099999999999998,1.0587293112653495,1.2085506154271646,1.1344527785565577,2.8002487126574853,0.0581643543223051,0.1140449438202246,6319.41,0,0,0,S0,20%
2023-08-15,18.25,18.42,0.1700000000000017,1.009315068493151,0.2340080742559933,0.4167130757062753,1.7058786440091205,-0.0711043872919816,0.0454029511918274,6261.73,0,0,0,S1,50%
2023-08-16,18.92,19.65,0.7299999999999969,1.038583509513742,0.9553650131061028,0.8244333926847819,2.399669742848137,0.066775244299674,0.0485592315901814,6186.4,0,0,0,S0,20%
2023-08-17,19.11,18.91,-0.1999999999999993,0.989534275248561,-0.1309688975045161,0.1190973542291751,1.81571718995089,-0.0376590330788803,-0.0463943519919313,6247.6,0,0,0,S1,50%
2023-08-18,19.72,20.74,1.0199999999999996,1.0517241379310345,1.2380805667017054,1.019570809346914,2.756640370734211,0.096774193548387,0.1259500542888163,6117.11,0,0,0,S0,20%
2023-08-21,21.02,20.12,-0.8999999999999986,0.9571836346336824,-0.8994075448678773,-0.4242114142396019,2.240521489781441,-0.0298939247830278,0.0239185750636132,6057.17,0,0,0,S1,50%
2023-08-22,20.32,19.37,-0.9499999999999992,0.9532480314960632,-0.8707731238372691,-0.4570294296670121,1.7244138616195677,-0.03727634194831,0.02432575356954,6099.19,0,0,0,S1,50%
2023-08-23,20.53939803,21.18,0.6406019699999987,1.0311889359690256,0.9891442705549992,0.7279527959692509,2.548869764089684,0.0934434692823953,0.0212150433944069,5973.67,0,0,0,S1,50%
2023-08-24,19.76795694,20.0,0.2320430599999987,1.0117383430520563,0.5804926936296032,0.4105362719191357,1.8279576136882971,-0.0557129367327667,-0.0059642147117296,5987.97,0,0,0,S1,50%
2023-08-25,19.800155,20.93,1.1298449999999995,1.0570624320870214,1.6334318115642676,1.0479819187036563,2.176647087773452,0.0464999999999999,0.0805369127516777,5879.03,0,0,0,S0,20%
2023-08-28,20.32,19.37,-0.9499999999999992,0.9532480314960632,-0.8640156789850885,-0.5035116570159102,1.3513033837020958,-0.0745341614906831,-0.0854579792256845,5922.16,0,0,0,S1,50%
2023-08-29,20.61108648,20.97,0.358913519999998,1.0174136147722377,0.6405748672663603,0.4512861974576983,2.055309629569956,0.0826019617965925,0.0484999999999999,6108.76,0,0,0,S1,50%
2023-08-30,20.2,20.97,0.7699999999999996,1.0381188118811882,1.0490440311755589,0.77872803543305,1.985304784145522,0.0,0.0019111323459148,6139.63,0,0,0,S1,50%
2023-08-31,18.71743542,19.48,0.7625645799999994,1.040740868761603,0.9438429298786432,0.7450914177290213,1.2177429293540898,-0.0710538865045302,0.0056788848735156,6104.3,0,0,0,S1,50%
2023-09-01,18.06,19.33,1.2699999999999996,1.0703211517165006,1.370001608714867,1.159250275390802,1.1073138995756069,-0.0077002053388091,-0.0782069623271339,6107.2,0,0,0,S1,50%
2023-09-04,17.58,18.08,0.5,1.0284414106939703,0.4731915581237277,0.4530062462491102,0.4929088384469837,-0.0646663217796171,-0.1378159275154983,6198.76,0,0,0,S1,50%
2023-09-05,17.22,18.41,1.1900000000000013,1.0691056910569106,1.13234925096106,1.0400396164380454,0.6261068055509379,0.0182522123893806,-0.0549281314168378,6167.64,0,0,0,S1,50%
2023-09-06,17.17,18.22,1.0499999999999972,1.0611531741409432,0.8910506307712628,0.8946862124723894,0.5093035733391179,-0.0103204780010864,-0.0574236937402999,6195.38,0,0,0,S1,50%
2023-09-07,17.61,19.33,1.7199999999999989,1.0976717773992049,1.6054626256425024,1.4985687365524816,1.024473116998683,0.0609220636663008,0.0691371681415928,6083.49,0,0,0,S1,50%
2023-09-08,17.99,18.8,0.8100000000000023,1.0450250138966093,0.3768538493131817,0.6361384343722717,0.7483442024504486,-0.0274185204345576,0.0211841390548614,6102.49,0,0,0,S1,50%
2023-09-11,18.06,19.33,1.2699999999999996,1.0703211517165006,0.9594164460969392,1.0714051324645528,0.987039083153906,0.0281914893617019,0.0609220636663008,6182.64,0,0,0,S1,50%
2023-09-12,17.17,18.14,0.9699999999999988,1.0564938846825858,0.5171984307452818,0.7456228916169316,0.3531697339758588,-0.0615623383341954,-0.0615623383341954,6184.61,0,0,0,S1,50%
2023-09-13,17.08,18.41,1.3300000000000018,1.0778688524590163,0.9236482932796776,1.116252124265572,0.4698742597103679,0.0148842337375965,-0.0207446808510638,6103.14,0,0,0,S1,50%
2023-09-14,17.61,19.33,1.7199999999999989,1.0976717773992049,1.273548562110615,1.5172320302282487,0.9464522689464264,0.0499728408473654,0.0,6068.71,0,0,0,S1,50%
2023-09-15,16.85,18.94,2.09,1.1240356083086054,1.5583909654973718,1.9008845095696705,0.704035403838763,-0.0201758923952404,0.0441014332965821,6079.06,0,0,0,S1,50%
2023-09-18,17.15,19.33,2.18,1.1271137026239066,1.549110100675822,1.9070554009000475,0.899440437179829,0.0205913410770852,0.0499728408473654,6083.97,0,0,0,S1,50%
2023-09-19,16.91,16.73,-0.1799999999999997,0.9893554109994086,-1.5049008244035016,-0.7665843127152562,-0.6043755093556501,-0.1345059493016036,-0.1345059493016036,6031.04,0,0,0,S1,50%
2023-09-20,16.56,17.17,0.610000000000003,1.0368357487922708,-0.4439739829352871,0.1209690621070184,-0.3689377047514978,0.026300059772863,-0.0934530095036958,5982.56,0,0,0,S1,50%
2023-09-21,16.89,17.78,0.8900000000000006,1.0526939017169925,-0.1160977910522832,0.4208294936763306,-0.0343072249453242,0.0355270821199766,-0.0801862390067251,5939.66,0,0,0,S1,50%
2023-09-22,16.37,16.85,0.4800000000000004,1.0293219303604155,-0.6281830581189032,-0.0667778410753112,-0.6160961517899176,-0.0523059617547806,0.0071727435744173,6054.93,0,0,0,S1,50%
2023-09-25,17.17,18.22,1.0499999999999972,1.0611531741409432,0.0135387979060029,0.5812412779023236,0.1900533904211103,0.0813056379821957,0.0611531741409432,6027.39,0,0,0,S1,50%
2023-09-26,16.96,17.57,0.6099999999999994,1.0359669811320755,-0.7765545403879504,0.0766558511575846,-0.2352994086838935,-0.035675082327113,-0.0118110236220473,5996.11,0,0,0,S1,50%
2023-09-27,17.06,17.28,0.2200000000000024,1.012895662368113,-1.3462713902155836,-0.3625104520799468,-0.4384001351565673,-0.0165054069436538,0.0255192878338279,6034.06,0,0,0,S1,50%
2023-09-28,16.99307936,16.77,-0.2230793599999998,0.9868723404820255,-1.8198800133533264,-0.8472330257417342,-0.7713464539538635,-0.0295138888888889,-0.0795828759604829,6078.94,0,0,0,S1,50%
2023-10-09,16.22,16.94,0.7200000000000024,1.0443896424167696,-0.349785255681179,0.2453843255448559,-0.6710925434181411,0.0101371496720334,-0.0358565737051792,6059.97,0,0,0,S1,50%
2023-10-10,16.08,16.65,0.5700000000000003,1.0354477611940298,-0.584954630796498,0.0896406224998045,-0.8545985584039038,-0.0171192443919718,-0.0364583333333334,6043.48,0,0,0,S1,50%
2023-10-11,15.63,15.9,0.2699999999999996,1.017274472168906,-0.9507960158156222,-0.2477010588336563,-1.3351900996207933,-0.0450450450450449,-0.0518783542039356,6059.4,0,0,0,S1,50%
2023-10-12,15.31,15.83,0.5199999999999996,1.0339647289353364,-0.535013195639041,0.0668958188242285,-1.3535308887997204,-0.0044025157232704,-0.0655253837072019,6104.46,0,0,0,S2,80%-100%
2023-10-13,15.61,15.49,-0.1199999999999992,0.9923126201153109,-1.3363976028370406,-0.6685521773978033,-1.5513316993627209,-0.0214782059380922,-0.0696696696696695,6081.87,0,0,0,S2,80%-100%
2023-10-16,16.41,16.35,-0.0599999999999987,0.9963436928702012,-1.1408255640920482,-0.5756728179415544,-1.0211364169584467,0.0555196901226597,0.0283018867924529,6024.36,0,0,0,S1,50%
2023-10-17,15.8,16.37,0.5700000000000003,1.0360759493670886,-0.2022768921889288,0.183113452333275,-1.016947343156923,0.001223241590214,0.0341124447252054,6011.37,0,0,0,S1,50%
2023-10-18,15.7,17.1,1.400000000000002,1.0891719745222932,0.938763874786756,1.1590547738731036,-0.5714518795931147,0.0445937690897983,0.1039380245319561,5908.01,0,0,0,S1,50%
2023-10-19,17.95,18.72,0.7699999999999996,1.0428969359331477,0.0941510893060674,0.4265580788491163,0.4469694949101492,0.094736842105263,0.1449541284403668,5842.89,0,0,0,S1,50%
2023-10-20,18.94,19.46,0.5199999999999996,1.027455121436114,-0.1896325569076699,0.1237392418217134,0.8954516831908831,0.0395299145299146,0.188759926695174,5774.32,0,0,0,S1,50%
2023-10-23,19.66,22.23,2.5700000000000003,1.1307222787385554,2.6510912508039657,2.401959524923942,2.5490620291310986,0.1423432682425487,0.2999999999999998,5638.14,0,0,0,S0,20%
2023-10-24,18.29,20.34,2.0500000000000007,1.1120831055221434,1.9736488911837908,1.755352280716069,1.3097709095703636,-0.0850202429149797,0.0865384615384616,5719.32,0,0,0,S0,20%
2023-10-25,16.74,18.57,1.8300000000000016,1.1093189964157708,1.4825942358189323,1.4565051991341498,0.1605785356445722,-0.0870206489675515,-0.0457348406988694,5778.9,0,1,1,S0,20%
2023-10-26,16.13435859,17.91,1.7756414099999986,1.1100534241937905,1.2673673873656637,1.3500726053519434,-0.2933895567830974,-0.035541195476575,-0.194331983805668,5811.69,0,1,1,S0,20%
2023-10-27,15.75687621,17.0,1.2431237900000005,1.0788940506628504,0.533127931788356,0.7705776443851652,-0.9178456700021376,-0.0508096035734226,-0.1642084562438545,5916.68,0,1,1,S1,50%
2023-10-30,16.55,17.25,0.6999999999999993,1.0422960725075527,-0.1976001181408075,0.1925660455161917,-0.7745521644528706,0.0147058823529411,-0.0710823909531502,6006.56,0,0,0,S2,80%-100%
2023-10-31,16.44,17.33,0.889999999999997,1.0541362530413625,0.0646015161901101,0.371175916187185,-0.7186000629741148,0.0046376811594202,-0.0323841429369068,5969.34,0,0,0,S1,50%
2023-11-01,16.24,17.38,1.1400000000000006,1.070197044334975,0.3606212524814747,0.6193158335875201,-0.6809163204053837,0.0028851702250434,0.0223529411764704,5958.42,0,0,0,S1,50%
2023-11-02,15.95,17.35,1.400000000000002,1.0877742946708466,0.6329490679537938,0.8789108260457538,-0.6959931409191441,-0.0017261219792863,0.0057971014492754,5885.25,0,0,0,S1,50%
2023-11-03,15.5,16.82,1.3200000000000005,1.085161290322581,0.4509451314916252,0.7628987515706047,-1.0374331272710495,-0.0305475504322767,-0.0294287362954412,5973.17,0,0,0,S1,50%
2023-11-06,16.34,17.53,1.1900000000000013,1.0728274173806611,0.2326491064583635,0.5947166694032787,-0.5580551366967014,0.0422116527942926,0.0086306098964328,6096.57,0,0,0,S1,50%
2023-11-07,16.08,17.78,1.7000000000000028,1.105721393034826,0.8732760084647864,1.1350775287107169,-0.3924116963797807,0.0142612664004564,0.0247838616714697,6116.76,0,0,0,S0,20%
2023-11-08,16.07,17.32,1.25,1.0777846919726195,0.17227440221827,0.6011569247782134,-0.7001017768849152,-0.0258717660292463,0.0297265160523185,6138.94,0,0,0,S1,50%
2023-11-09,16.13,17.13,1.0,1.0619962802231866,-0.235982478577289,0.2719395742340293,-0.8164966803020789,-0.0109699769053118,-0.0228180262407302,6100.69,0,0,0,S2,80%-100%
2023-11-10,16.33,17.33,1.0,1.0612369871402327,-0.3576614963050902,0.2373830402659835,-0.6782400335319354,0.011675423234092,-0.0253093363329585,6088.56,0,0,0,S2,80%-100%
2023-11-13,16.7,17.37,0.6700000000000017,1.040119760479042,-1.0886652872608098,-0.2319254537053034,-0.634474913339239,0.0023081361800347,0.0028868360277136,6144.63,0,0,0,S2,80%-100%
2023-11-14,16.45,17.6,1.150000000000002,1.0699088145896658,-0.2525569458533077,0.4241896825983958,-0.4598646715985039,0.0132412204951064,0.0274372446001169,6181.98,0,0,0,S2,80%-100%
2023-11-15,16.13,17.08,0.9499999999999992,1.0588964662120273,-0.5965719523822883,0.1335308648801297,-0.7891026102775541,-0.0295454545454547,-0.0144258511252164,6207.27,0,0,0,S2,80%-100%
2023-11-16,15.94,17.15,1.209999999999999,1.075909661229611,-0.1358316994061353,0.4801747823380526,-0.716798919757039,0.0040983606557376,-0.0126655152561889,6145.15,0,0,0,S2,80%-100%
2023-11-17,15.28,16.83,1.549999999999999,1.101439790575916,0.4691385063036182,0.9184558020151992,-0.9027778753802184,-0.0186588921282798,-0.0437500000000001,6199.23,0,0,0,S1,50%
2023-11-20,14.23,16.09,1.8599999999999997,1.1307097680955729,1.4446985754126287,1.31108264805382,-1.3559376847142384,-0.0439691027926321,-0.0579625292740045,6253.28,0,0,0,S1,50%
